index,timestamp,length,direction,overhead,status,burst_id
52,1.183967,600,-1.0,264.0,padded,1
53,1.203967,600,-1.0,264.0,padded,1
54,1.243967,600,-1.0,600.0,dummy,1
55,1.263967,600,1.0,600.0,dummy,1
56,1.283967,600,1.0,600.0,dummy,1
57,1.303967,600,1.0,600.0,dummy,1
58,1.323967,600,1.0,600.0,dummy,1
59,1.343967,600,-1.0,600.0,dummy,1
60,1.363967,600,-1.0,600.0,dummy,1
61,1.383967,600,1.0,600.0,dummy,1
62,1.403967,600,1.0,600.0,dummy,1
63,1.423967,600,1.0,600.0,dummy,1
64,1.443967,600,-1.0,600.0,dummy,1
65,1.463967,600,-1.0,600.0,dummy,1
66,1.483967,600,-1.0,600.0,dummy,1
67,1.503967,600,1.0,600.0,dummy,1
68,1.523967,600,1.0,600.0,dummy,1
69,1.543967,600,-1.0,600.0,dummy,1
70,1.563967,600,1.0,600.0,dummy,1
71,1.583967,600,1.0,600.0,dummy,1
72,1.603967,600,1.0,600.0,dummy,1
73,1.623967,600,1.0,600.0,dummy,1
74,1.643967,600,1.0,600.0,dummy,1
75,1.663967,600,1.0,600.0,dummy,1
76,1.683967,600,-1.0,600.0,dummy,1
77,1.703967,600,1.0,600.0,dummy,1
78,1.723967,600,1.0,600.0,dummy,1
79,1.743967,600,1.0,600.0,dummy,1
80,1.763967,600,1.0,600.0,dummy,1
81,1.783967,600,-1.0,600.0,dummy,1
82,1.803967,600,1.0,600.0,dummy,1
83,1.823967,600,-1.0,600.0,dummy,1
84,1.843967,600,-1.0,600.0,dummy,1
85,1.863967,600,1.0,600.0,dummy,1
86,1.883967,600,1.0,600.0,dummy,1
87,1.903967,600,-1.0,600.0,dummy,1
88,1.923967,600,-1.0,600.0,dummy,1
89,1.943967,600,1.0,600.0,dummy,1
90,1.963967,600,1.0,600.0,dummy,1
91,1.983967,600,1.0,600.0,dummy,1
92,2.003967,600,-1.0,600.0,dummy,1
93,2.023967,600,1.0,600.0,dummy,1
94,2.043967,600,-1.0,600.0,dummy,1
95,2.063967,600,1.0,600.0,dummy,1
96,2.083967,600,-1.0,600.0,dummy,1
97,2.103967,600,-1.0,600.0,dummy,1
98,2.123967,600,-1.0,600.0,dummy,1
99,2.143967,600,1.0,600.0,dummy,1
100,2.163967,600,1.0,600.0,dummy,1
101,2.183967,600,-1.0,600.0,dummy,1
102,2.203967,600,1.0,600.0,dummy,1
103,2.223967,600,-1.0,600.0,dummy,1
104,2.243967,600,-1.0,600.0,dummy,1
105,2.263967,600,-1.0,600.0,dummy,1
106,2.283967,600,-1.0,600.0,dummy,1
107,2.303967,600,1.0,600.0,dummy,1
108,2.323967,600,1.0,600.0,dummy,1
109,2.343967,600,1.0,600.0,dummy,1
110,2.363967,600,1.0,600.0,dummy,1
111,2.383967,600,1.0,600.0,dummy,1
112,2.403967,600,-1.0,600.0,dummy,1
113,2.423967,600,-1.0,600.0,dummy,1
114,2.443967,600,1.0,600.0,dummy,1
115,2.463967,600,-1.0,600.0,dummy,1
116,2.483967,600,1.0,600.0,dummy,1
117,2.503967,600,1.0,600.0,dummy,1
118,2.523967,600,1.0,600.0,dummy,1
119,2.543967,600,1.0,600.0,dummy,1
120,2.563967,600,-1.0,600.0,dummy,1
121,2.583967,600,1.0,600.0,dummy,1
122,2.603967,600,-1.0,600.0,dummy,1
123,2.623967,600,1.0,600.0,dummy,1
124,2.643967,600,-1.0,600.0,dummy,1
125,2.663967,600,-1.0,600.0,dummy,1
126,2.683967,600,1.0,600.0,dummy,1
127,2.703967,600,-1.0,600.0,dummy,1
128,2.723967,600,-1.0,600.0,dummy,1
129,2.743967,600,1.0,600.0,dummy,1
130,2.763967,600,-1.0,600.0,dummy,1
131,2.783967,600,1.0,600.0,dummy,1
132,2.803967,600,1.0,600.0,dummy,1
133,2.823967,600,-1.0,600.0,dummy,1
134,2.843967,600,-1.0,600.0,dummy,1
135,2.863967,600,1.0,600.0,dummy,1
136,2.883967,600,1.0,600.0,dummy,1
137,2.903967,600,-1.0,600.0,dummy,1
138,2.923967,600,1.0,600.0,dummy,1
139,2.943967,600,-1.0,600.0,dummy,1
140,2.963967,600,1.0,600.0,dummy,1
141,2.983967,600,1.0,600.0,dummy,1
142,3.003967,600,1.0,600.0,dummy,1
143,3.023967,600,-1.0,600.0,dummy,1
144,3.043967,600,-1.0,600.0,dummy,1
145,3.063967,600,1.0,600.0,dummy,1
146,3.083967,600,-1.0,600.0,dummy,1
147,3.103967,600,1.0,600.0,dummy,1
148,3.123967,600,1.0,600.0,dummy,1
149,3.143967,600,1.0,600.0,dummy,1
150,3.163967,600,1.0,600.0,dummy,1
151,3.183967,600,-1.0,600.0,dummy,1
152,3.203967,600,1.0,600.0,dummy,1
153,3.223967,600,-1.0,600.0,dummy,1
154,3.243967,600,-1.0,600.0,dummy,1
155,3.263967,600,1.0,600.0,dummy,1
156,3.283967,600,1.0,600.0,dummy,1
157,3.303967,600,-1.0,600.0,dummy,1
158,3.323967,600,-1.0,600.0,dummy,1
159,3.343967,600,-1.0,600.0,dummy,1
160,3.363967,600,-1.0,600.0,dummy,1
161,3.383967,600,-1.0,600.0,dummy,1
